"wavelength","hs_wt_ox","hs_wt_red","hs_mut_ox","hs_mut_red","hs_dsred_ox","hs_dsred_red"
501.495575,0.03259152919,0.02855521068,0.04132083803,0.03646766767,0.04530116916,0.03500850499
501.0030823,0.03286786005,0.02872064337,0.04129626974,0.03643441945,0.04528019577,0.03511247784
500.510437,0.03272607177,0.0286054723,0.04139452428,0.03632489592,0.04538987577,0.03522307053
500.0178223,0.03270812705,0.02865596116,0.04155825451,0.03630440682,0.04551979154,0.03527101874
499.4872131,0.03289857507,0.02867985331,0.04155492038,0.03631321713,0.04587564617,0.03530712798
498.9944763,0.03298475593,0.0286093168,0.04175188392,0.03637454659,0.04609691352,0.03532332927
498.5016479,0.0328867659,0.02870344184,0.04162383452,0.03622687981,0.04616275057,0.03541982174
498.0088501,0.03297835961,0.02864210866,0.04181424156,0.03616216779,0.04650769383,0.03559603915
497.5158997,0.03315492719,0.02879664861,0.04188467935,0.03628577664,0.04684345052,0.03578503057
496.9850159,0.03310908377,0.02868853696,0.04170247167,0.03606199473,0.0467976369,0.03585086763
496.4919739,0.03318557888,0.02866740897,0.04182972014,0.03612072766,0.04703227058,0.0359836705
495.9989319,0.03331471607,0.02879880555,0.04202022031,0.0360975787,0.04738157243,0.03618456423
495.5057983,0.03314420208,0.02872609161,0.04196202382,0.03603775054,0.04760586098,0.03624500334
495.0126648,0.03338202462,0.02893699333,0.04202640802,0.03606047854,0.04793420434,0.03645434976
494.4815369,0.03351748362,0.02908164635,0.04230852425,0.03626478463,0.04826372117,0.03666681424
493.9882202,0.03358284011,0.02900573052,0.04231414571,0.03622595221,0.04857713357,0.03682037443
493.4949341,0.03365203366,0.02903307229,0.04228241742,0.03619939089,0.04882677644,0.03701021522
493.0015564,0.03362736478,0.02904090472,0.0425013192,0.03610179946,0.04896940291,0.03711083159
492.5081482,0.03380327672,0.02902917005,0.04259582236,0.03621933982,0.04938082024,0.03734344617
492.0146179,0.03389402851,0.02909656428,0.04270522296,0.03625378013,0.0496472083,0.03753088787
491.4831848,0.03398135677,0.02926367149,0.04273184389,0.03621793166,0.0499349013,0.03780091926
490.989624,0.03401869908,0.02941405587,0.04293074086,0.03617173433,0.05024155974,0.03803195804
490.4959106,0.03416558728,0.02946206182,0.04300858825,0.03632596508,0.05058036372,0.03836006671
490.0022888,0.03429574519,0.02947959863,0.04316217825,0.03639619052,0.05086308718,0.03851787746
489.5085449,0.0341558978,0.02952265367,0.04313427582,0.03638771921,0.05111830309,0.03857844323
489.0147705,0.03425453976,0.02951176465,0.04324281216,0.03621804714,0.05133724958,0.03869566694
488.4829712,0.03436071053,0.0297444202,0.04334019497,0.0364694111,0.05150343105,0.03906868398
487.9891663,0.03432423621,0.0296247378,0.04327790067,0.03633395955,0.05167659,0.03913130984
487.4951477,0.03447209299,0.02986341529,0.04344663769,0.03660383821,0.05193409324,0.03937413916
487.0011597,0.0346053727,0.0300808344,0.04350254312,0.03653782979,0.05226817727,0.03952018544
486.5071411,0.03476255387,0.03034246899,0.04369088635,0.03673870116,0.05251846462,0.03986633196
486.0130615,0.03470961004,0.03043838777,0.04384506494,0.03669757396,0.05266739056,0.03986391798
485.5190125,0.03478863463,0.03065351024,0.04392553866,0.03676388785,0.05291226506,0.04010658711
484.9867859,0.03465642408,0.03069729358,0.04395051301,0.03687129542,0.0530006066,0.04005046561
484.4925537,0.0349204354,0.03084734082,0.04398190603,0.03680476546,0.05310175195,0.04021954164
483.9982605,0.03498667479,0.03098656982,0.04399531335,0.03691841289,0.05329632387,0.04054887965
483.5039673,0.03520013392,0.03108124062,0.04412002489,0.0370455347,0.0534670949,0.04070441797
483.009552,0.03518461064,0.031148009,0.04421295971,0.03688676283,0.05349672586,0.04068133235
482.5151367,0.03519606218,0.03121439926,0.04420439154,0.03708190471,0.05365749821,0.04077069089
481.9826355,0.03517767787,0.03108544089,0.04433438182,0.03705977276,0.0536785312,0.04076560214
481.4880676,0.03515123576,0.03091004305,0.04429072142,0.03709490225,0.05365483463,0.04069535062
480.9935303,0.03540179133,0.03091229498,0.04450312629,0.03726364672,0.05400332063,0.04087713361
480.4989014,0.03543804958,0.03079837561,0.04470005259,0.03733929992,0.05396371707,0.04093859717
480.0042419,0.03547228873,0.03062762134,0.04476226494,0.03714308888,0.05403509736,0.04066515714
479.5094604,0.0356025286,0.03062434308,0.04482778162,0.0374160111,0.05423469469,0.04076429456
479.0147705,0.03566665202,0.03060553968,0.0449956283,0.03736037388,0.05426493287,0.04079164937
478.481842,0.03563391417,0.03035484999,0.04491954669,0.03737777844,0.05430872738,0.04072744772
477.986969,0.03573556244,0.03017891385,0.04508860782,0.03736034408,0.05420196429,0.04050324112
477.4920349,0.03573494405,0.02997309528,0.04512349889,0.03732829913,0.05423140898,0.04047317803
476.9971313,0.03591005132,0.03001067787,0.04522420466,0.03732496873,0.05424287543,0.04035731778
476.5020752,0.03593735397,0.03000321798,0.04524293542,0.03735506907,0.05439260229,0.04027625546
476.0070496,0.03591834754,0.02986369282,0.0453424044,0.03718668222,0.05425721779,0.04002633691
475.5119019,0.03622133657,0.02992492169,0.04559899494,0.03749462217,0.05446803942,0.04002727196
475.0167236,0.03632731736,0.0297855325,0.04571697861,0.03743110597,0.0544841513,0.03973937407
474.4833984,0.03631237149,0.02977183647,0.04594351724,0.03735295311,0.05459400639,0.03960584477
473.9881592,0.03647788614,0.0298272036,0.04609654099,0.0372418724,0.0545816198,0.03933925182
473.4928284,0.03673988208,0.02975104563,0.0461277701,0.03744555265,0.05472330004,0.03937187046
472.9974365,0.03680225834,0.02986177802,0.04636161029,0.03748598695,0.05477450788,0.03906472027
472.5020752,0.03700023517,0.02978223376,0.04644949734,0.03741420433,0.05490829051,0.03887981549
472.0065918,0.03701909259,0.02979315631,0.04669091851,0.0373749882,0.05488126725,0.03863349929
471.5111389,0.03727515414,0.02973854356,0.04674268886,0.03738048673,0.05510517582,0.03856919333
471.0155334,0.03749990091,0.0297680106,0.0471935235,0.03748655319,0.05520334095,0.03850248829
470.4818115,0.03748257458,0.02979714796,0.04710834473,0.03745763004,0.05539350584,0.03823835403
469.9861755,0.03785881773,0.03001750261,0.04766438901,0.03767510131,0.05574780703,0.03829198331
469.4904785,0.03796550632,0.03005963936,0.04767296836,0.0376291424,0.05581941828,0.03813204914
468.994751,0.03820997104,0.02999276109,0.04810374603,0.03763631359,0.05606625229,0.0380846262
468.4989014,0.03817297146,0.02990273573,0.04804053903,0.03761017323,0.05601150542,0.03792279214
468.0031128,0.0385635905,0.030089017,0.04850042239,0.03783385083,0.05648415908,0.03791064769
467.5071716,0.03884354979,0.03019800596,0.0485717766,0.03786325082,0.05662471801,0.03760715201
467.0112915,0.03912910074,0.03023977205,0.04892906919,0.03785263002,0.05697335303,0.03772829473
466.5152588,0.0395007357,0.03036362119,0.04947796091,0.03800135851,0.05743999407,0.03762866184
465.9811096,0.03965368494,0.03033658303,0.04965429008,0.03812908009,0.05756124109,0.03763591871
465.4849854,0.04000916332,0.03040773608,0.05007722229,0.03814541548,0.05800913647,0.03743861243
464.9889221,0.04019426554,0.03063048236,0.05017190427,0.03824001923,0.05829407647,0.03746832535
464.4926758,0.04061703384,0.03058712371,0.05071824044,0.03851431236,0.05887494981,0.03752668202
463.99646,0.04088398814,0.03059767745,0.05101715401,0.03839117289,0.0591286011,0.03741648793
463.5001831,0.04103768244,0.03064381517,0.05132810026,0.03836761415,0.05947607383,0.03737512976
463.0038757,0.041603636,0.03099185228,0.05193575472,0.03876500204,0.06001555175,0.03746713698
462.5074463,0.04191036522,0.03089328296,0.05215035379,0.0388225168,0.06052174792,0.03756410629
462.0111389,0.04220701009,0.03100869991,0.05263767019,0.03899431601,0.06084145233,0.03747018427
461.5146179,0.04268894345,0.03102780133,0.05314507708,0.03907769173,0.0614525266,0.03765641153
461.0181274,0.04305314645,0.03101150878,0.05354553834,0.03922060505,0.06200515479,0.03755581006
460.4833679,0.0435414575,0.03131768852,0.05404764414,0.03948772326,0.06273796409,0.03764585406
459.9866943,0.04380472004,0.03131023049,0.05427918956,0.03953617439,0.0630979836,0.03769308329
459.4900818,0.04421525449,0.03140553087,0.05462350696,0.03964200243,0.06369518489,0.03784283251
458.9933777,0.04469721392,0.03173521161,0.05529206246,0.0399848111,0.06430569291,0.03807920218
458.4966431,0.04492324963,0.03155468032,0.05556013063,0.04006877542,0.0646263957,0.03802712634
457.9998169,0.04534234479,0.03180675954,0.05609520525,0.04023368284,0.06526520103,0.03823024035
457.5030212,0.04581804946,0.03181314096,0.05646396428,0.04039785638,0.06579364091,0.0382915847
457.0061035,0.04645468295,0.03238576278,0.05717732012,0.04087872431,0.066572465,0.0387712568
456.5092163,0.04678247124,0.0324687995,0.05760643259,0.04111288488,0.06712032109,0.03883180395
456.012207,0.04699194431,0.03250713274,0.05796200782,0.04121659324,0.06757704169,0.03893071786
455.5151672,0.04772346839,0.03300511464,0.05868515,0.04169081897,0.06829144806,0.03931363299
455.0181274,0.04794131592,0.03314403445,0.05900409818,0.04178115353,0.06880830228,0.03973540291
454.4827576,0.04834866524,0.03343751654,0.05961095542,0.04217420518,0.06954719126,0.04000419751
453.9855652,0.04870223999,0.03378987312,0.05989745259,0.04241331667,0.06994345784,0.04018657282
453.4883423,0.04901443422,0.03409381956,0.06030540913,0.04291899502,0.07037953287,0.04070746154
452.9911499,0.0495278053,0.0344960019,0.06079890206,0.0433046706,0.0709355697,0.04110617191
452.4937439,0.04979106039,0.03493653983,0.0611656867,0.04368146881,0.07152885199,0.04158338159
451.9963989,0.05039758235,0.03535059467,0.06182296574,0.04429579526,0.07220030576,0.04224153236
451.4990234,0.05063254386,0.03560309112,0.06208479404,0.04457216337,0.07260062546,0.04255667701
451.0015869,0.05132789537,0.03644762188,0.06281238794,0.04525433853,0.07351380587,0.04363581538
450.5041199,0.05159443244,0.03686791286,0.06320279092,0.04585708678,0.07392448187,0.04413099959
450.0065918,0.05213541165,0.03732745349,0.06376733631,0.04651431739,0.07460828871,0.04499858618
449.5089417,0.05254437774,0.03812614083,0.06431322545,0.04726596177,0.07522393763,0.0457643196
449.0113831,0.05305831507,0.0385681726,0.06473001093,0.04782183096,0.07567798346,0.0465281494
448.5136414,0.05327551812,0.03921680897,0.06516716629,0.04861338064,0.07621972263,0.04758055881
448.0159607,0.05376023054,0.04001035541,0.06555623561,0.04942270368,0.07679456472,0.04855915532
447.5181885,0.05433295667,0.04072229937,0.06619677693,0.05022327974,0.07750058174,0.0497938171
446.9821167,0.05484225973,0.0418259874,0.06682569534,0.05140531063,0.07832134515,0.05144948885
446.4841919,0.05542847514,0.04280297086,0.06733566523,0.0523398295,0.07881818712,0.05285051465
445.9863281,0.05589083582,0.04389185831,0.06782033294,0.05375721306,0.07959726453,0.05456855893
445.4883728,0.05638251826,0.04496175051,0.068451792,0.05495641008,0.08040313423,0.05636486411
444.990387,0.0569040589,0.04626188055,0.06908035278,0.05642684922,0.08118500561,0.05825381353
444.4923401,0.05765677243,0.04794880375,0.06982241571,0.05837170407,0.08220741898,0.06091313809
443.9942627,0.05786454678,0.04885930941,0.07019461691,0.0596274659,0.08258488774,0.062842004
443.4961548,0.05864737183,0.05097470805,0.07096324861,0.06191102043,0.08369389921,0.06624842435
442.9979553,0.05925159156,0.05274211988,0.07162750512,0.06405802816,0.0846799016,0.0692094788
442.4996948,0.0598940365,0.05497121438,0.07256470621,0.06651987135,0.08570462465,0.07285969704
442.0014343,0.06096493453,0.05804366246,0.07357368618,0.07018634677,0.08717944473,0.07813345641
441.5031433,0.06155177951,0.06034565344,0.07412037998,0.07285519689,0.08813366294,0.08230183274
441.0047913,0.0626450181,0.06430959702,0.07537525892,0.07735739648,0.08983013779,0.08886713535
440.5064392,0.0633539632,0.0673103109,0.07620916516,0.08128893375,0.09088633955,0.09417048097
440.0079651,0.06432268023,0.07186318189,0.07726033777,0.08595831692,0.09255661815,0.1021747962
439.5094299,0.06558004767,0.07702354342,0.07854858786,0.0921581015,0.09450610727,0.1110854
439.0108948,0.0665596053,0.08194277436,0.07968585938,0.09743127227,0.09605176747,0.1192200333
438.5123291,0.06785755605,0.08924382925,0.08112150431,0.1061311439,0.09835539013,0.1325840056
438.0137024,0.06898033619,0.0955401808,0.08236481994,0.1133079231,0.100143753,0.1435188502
437.5150146,0.07050222158,0.10466104,0.0840152055,0.1234695241,0.1025952101,0.1594691128
437.0163574,0.07218716294,0.1150179654,0.08573458344,0.136305064,0.1053316891,0.178073287
436.5175781,0.07352392375,0.1259547174,0.0873882249,0.1479807347,0.1079512462,0.1967528462
436.0187378,0.07600152493,0.1414924562,0.08994787186,0.1655648351,0.1113964915,0.2233596891
435.4815369,0.07769717276,0.1540267915,0.09170613438,0.1796399504,0.1144399568,0.2453490049
434.982605,0.07989972085,0.1713591367,0.09423392266,0.1991155744,0.1181261092,0.2764630616
434.4836731,0.08189063519,0.1862293333,0.09642346203,0.2163597196,0.1213629097,0.3031089306
433.9846802,0.08395157754,0.2035592198,0.09859732538,0.2351052016,0.1250644624,0.3318251371
433.4857178,0.08685287833,0.2259338349,0.1017376184,0.2605365813,0.1299385428,0.3713118434
432.9866333,0.08888349682,0.2419485152,0.1038998663,0.2775191069,0.1334665418,0.4002897441
432.4874878,0.09234857559,0.2658818066,0.1076644436,0.3034581542,0.139418155,0.4418953061
431.9883728,0.09505897015,0.2849929333,0.1110082865,0.3243807256,0.1443585455,0.4753858447
431.4891052,0.09893580526,0.3062787354,0.1148126647,0.347232461,0.150568381,0.5118581653
430.9898682,0.1029561833,0.3270341158,0.1191144511,0.3683079183,0.1576664597,0.546549201
430.4906006,0.1058085784,0.3393318057,0.1225825474,0.3808488846,0.1629934609,0.5688691139
429.9912415,0.1107434034,0.3546719849,0.1276040077,0.396546334,0.1709584147,0.594999671
429.4918518,0.1141536161,0.3631040454,0.1314362288,0.4043819308,0.1770778894,0.6098395586
428.9924622,0.1187616512,0.3707372844,0.136446774,0.4114742577,0.1850536764,0.623223722
428.492981,0.1241657138,0.3760196269,0.1425248832,0.4151987731,0.194621101,0.6316260099
427.9934692,0.1282847077,0.377084583,0.1470444649,0.4152805507,0.2017589808,0.6334821582
427.4938965,0.1346982419,0.3757507503,0.1541157514,0.4119744897,0.2126644254,0.6306224465
426.9942932,0.1396753341,0.372466594,0.1593382955,0.4071747661,0.2211241871,0.6242593527
426.4946899,0.1458230913,0.3660807014,0.1663235277,0.3982112408,0.2322149426,0.6125469804
425.9949646,0.1521629393,0.3579840064,0.1729727834,0.3887651563,0.2432131916,0.597466588
425.4952698,0.157260254,0.3497025073,0.1791732609,0.379272908,0.2515550852,0.5835315585
424.9955139,0.1641935855,0.3385297656,0.1868394613,0.3659703732,0.2637603879,0.5635858178
424.4956665,0.1689012647,0.3300096691,0.1919763088,0.3562198281,0.2718249261,0.5477903485
423.9958191,0.1752638966,0.3184880912,0.1994148046,0.3432222903,0.2830660343,0.5264863968
423.4959106,0.1817701012,0.3063776493,0.2066054195,0.3292615414,0.2944064736,0.5040271282
422.9959412,0.1870727241,0.2953878939,0.2129311264,0.31755808,0.3040372431,0.4841302037
422.4960022,0.1943821609,0.2805240452,0.2213657051,0.301446557,0.3165448904,0.4568285048
421.9959717,0.1993356943,0.2698634863,0.227155149,0.2899360657,0.3251273632,0.4384812117
421.4959106,0.2052255869,0.2572894096,0.233924076,0.2765516937,0.3352386057,0.415258497
420.9957581,0.2099233717,0.2473700792,0.2396208644,0.2657871246,0.3436669409,0.3970948458
420.495575,0.2144301981,0.2378163189,0.2447674572,0.2553886473,0.3510830998,0.3789522648
419.9953918,0.2194220722,0.2259681523,0.2507565618,0.2430107594,0.3598915637,0.3579688966
419.4951477,0.2223595083,0.2185741514,0.2545111775,0.2349453717,0.3650391996,0.3440768421
418.994873,0.2263387442,0.2083949149,0.2594815493,0.2245296687,0.371715486,0.3255220056
418.4945679,0.2291540653,0.2003598958,0.2629026175,0.2161677927,0.3766160309,0.310567081
417.9942017,0.2314892709,0.1921409816,0.2661195099,0.2078441381,0.3807168603,0.2955431044
417.4938049,0.2337619215,0.1835409701,0.2691184878,0.1980399489,0.3847298622,0.2785678506
416.9932861,0.2350770533,0.177311644,0.2707873881,0.1920763999,0.3869693279,0.2671637535
416.4927979,0.2363296002,0.1699047983,0.272634238,0.1838583946,0.3889632225,0.2532610297
415.9922485,0.2363261729,0.1642462462,0.2729858756,0.1780691892,0.3891867399,0.2429756522
415.4916382,0.23631908,0.1586469859,0.2731141448,0.1719316095,0.3888632655,0.2322895676
414.9909973,0.2354889661,0.1532987803,0.2727302611,0.16599904,0.3876427114,0.2214833796
414.4903259,0.2345886976,0.1492664814,0.2714649737,0.1621170044,0.3859937191,0.2143738866
413.9897156,0.232889995,0.1448261291,0.2701442242,0.1570354253,0.3828520179,0.2052317709
413.4888916,0.2314038277,0.1416728497,0.268422693,0.1535082161,0.3798557222,0.1988583207
412.9881287,0.2288235873,0.1379441917,0.2657581568,0.1494133919,0.3753226101,0.1913507879
412.4873047,0.22555089,0.1345319152,0.2621011734,0.1455082893,0.369541049,0.1846672595
411.9864197,0.2230030894,0.1323554665,0.2595738173,0.1430446804,0.3649345338,0.1794565916
411.4854736,0.2189121693,0.1297267675,0.254838109,0.1400054097,0.3576458991,0.1738523692
410.9844971,0.2157617956,0.1284063458,0.2512883842,0.1381206661,0.3522629142,0.170512557
410.48349,0.2120038718,0.1272490025,0.2470897883,0.136522755,0.3454300463,0.1668871343
409.9824524,0.2083055377,0.1262878329,0.2426151335,0.1349972636,0.3387651742,0.1639500111
409.4813538,0.2047891468,0.1258297414,0.2391676009,0.1341468096,0.3328211606,0.1617592871
409.0187378,0.200394392,0.1255945265,0.2342029214,0.1334104091,0.3247584105,0.1595399678
408.5175781,0.1968434602,0.1256395727,0.2299640477,0.1329616159,0.3183812499,0.1578603983
408.0163879,0.1924791932,0.1258320659,0.2250141501,0.1324532479,0.3107174933,0.156355083
407.5151672,0.1878262758,0.1265694648,0.2197313011,0.1323600262,0.3024111986,0.1551037431
407.0138855,0.1842232943,0.1272539645,0.2153817117,0.1324050426,0.2954778969,0.1541570127
406.5125122,0.1796161532,0.1285343021,0.2100112736,0.132511273,0.2872177362,0.153277114
406.0111694,0.1762520224,0.1294029504,0.2062167823,0.1326297522,0.281580478,0.1524704099
405.5097046,0.1722486913,0.1304837912,0.201197356,0.1327395886,0.2741347849,0.151426807
405.0082703,0.1684653312,0.1318758279,0.197506994,0.1329054832,0.267866075,0.1506308168
404.5067749,0.1656502336,0.1329369843,0.1940711588,0.1330899745,0.2626493275,0.1496078074
404.0052185,0.1617882103,0.1347455531,0.1894752085,0.1333034933,0.2553699315,0.1483859271
403.5036621,0.1591228992,0.1362399459,0.1864683479,0.1335587054,0.2507654428,0.1474813968
403.0020447,0.1554751247,0.1381296962,0.1822616607,0.1337598413,0.2441910505,0.145984903
402.5003662,0.1519601792,0.1402372718,0.178412497,0.133980006,0.2382599413,0.1443014443
401.9986267,0.1492290348,0.1420717984,0.174977541,0.1342086047,0.2332649082,0.1430067569
401.4968872,0.1457555592,0.1447702646,0.1712657064,0.134864226,0.2271037996,0.1412173063
400.9951172,0.1436167061,0.1471846253,0.1687642932,0.1354637742,0.2230755985,0.1399861276
400.4932861,0.1405817419,0.1503684074,0.1652717888,0.1361705214,0.2177414298,0.1381176114
399.991394,0.138380751,0.1531653851,0.1627312899,0.1369374096,0.2137440443,0.1366891861
